"3210 Volta Pl NW,","Washington, DC 20007","$2,995,000",4,4,"3,186","Huge price improvement!! A totally renovated historic townhome located steps away from the heart of Georgetown. The contemporary open floor plan flows from the formal living room to the gourmet kitchen, dining and family rooms. French doors from the family room lead out to the balcony and the serene views of the magnolia tree and garden. The exquisite and modern kitchen offers an island of Calacatta quartz, along with Subzero and Wolf appliances. On the second level, each bedroom has it's own private bathroom. The master owner's suite offers a romantic balcony overlooking the private garden, while the in-suite owner's bathroom provides the most luxurious experience. The high-ceilinged walk-out basement includes a bonus second family room, a wet bar, a powder room and a bedroom suite. Two sets washer/dryer located on top and lower level. Two wine refrigerators. Hunter Douglas automatic roller shades and automatic Duette cellular honeycomb shades installed on all windows in the front, and basement family room patio door window. The privately fenced patio and backyard leads to two-car automatic gated parking. With three bedrooms plus a study/guest room and five bathrooms expanding 3,186sf, there is plenty of space for the new owner to work, play and relax inside, while only seconds away from Wisconsin Avenue and M Street retail mecca! This is a must-see! Please also see the 3D virtual tour online.",Active,85 days,Townhouse,,1900,GEORGETOWN,"2,117 Sq. Ft.",DCDC2012568,"$2,995,000",$940,"$2,836,086",Contemporary,38.9095656,-77.0649781,Katie Scire,Washington Redfin Agent,https://www.redfin.com/DC/Washington/3210-Volta-Pl-NW-20007/home/9927952,Hyde-Addison Elementary School At Meyer,6,352
"1064 Paper Mill Ct NW,","Washington, DC 20007","$710,000",2,1,886,"LOCATION--LOCATION! The Paper Mill between waterfront and Grace Street, N. W and Cecil street. This very well-priced townhouse is on the upper level of the neighborhood with the best view of the C & O Canal and footbridge to M Street, NW. Steps to the waterfront with boating, international dining and local comfort food taverns. Inside, the residence has the best placement of the wood-burning fireplace in the living room, Kitchen is updated and dining/living room is spacious. Two sunny and ample bedrooms and one full bath on the second floor. Unfinished third floor room accessible by pull-down stairs (new) and upper floor has about 300+ sq. ft. to make a another bedroom, TV and/or study, or even an office. Hi-end stack washer/dryers. The price includes a separately deeded garage space S-174 quickly and easily accessible by key---located at bottom of neighborhood stairs and drive-in by remote electronic device. Lovely community outdoor pool on the first level (not public) for residents only. Be mindful that touch-up painting and cleaning are being done. Owner has moved out; cleaning and repainting in progress. Please be mindful.",Active,71 days,Townhouse,$550/month,1900,GEORGETOWN,,DCDC2014792,"$710,000",$801,"$696,649",Colonial,38.903489,-77.064445,Tiernan Dickens,Washington Redfin Agent,https://www.redfin.com/DC/Washington/1064-Paper-Mill-Ct-20007/unit-1064/home/9923327,Hyde-Addison Elementary School At Meyer,6,352
"4115 Parkglen Ct NW,","Washington, DC 20007","$3,849,900",5,4.5,"6,679","Welcome Home! Located in the pristine residences of Hillandale, 4115 Parkglen Court resides in a private gated community nestled right next to Georgetown. This beautiful detached home exudes elegance and special features with over 5,000 square feet. This beautiful luxury home has a one-of-a-kind entry to the 2- story foyer featuring the grand double staircase leading to the upper floor bridge. The main floor presents soaring ceilings, a formal dining room, sitting room, an office, living room, two fireplaces and a half bath. All surrounding the beautifully designed gourmet kitchen that provides marble countertops, viking and subzero appliances, farmhouse sink with antique brass faucet, and an oversized island with a butcher block countertop. Wood beams flow from the kitchen to the living room in the most magnificent design. The second floor master suite boasts a sitting area, fireplace, his and hers walk-in closets, a balcony, and bathroom with double sinks leading to a luxurious walk-in shower and spa tub. The upstairs totals 4 bedrooms and 3 full baths. The English style basement is easily accessed by its own front entry door, two car garage, inside the home, and out the back door. Enjoy a movie in your own theatre room with the best surround sound and theatre seating. Also featuring an in-law suite with a fully equipped kitchen, family room, one bedroom and one full bath. This home exudes all the bells and whistles. The lot privately backs into the wooded Glover Park separated by fencing. An oversized deck and beautifully landscaped yard space. The community features tennis courts, a pool, recreation facility, playground, walking/jog paths and gym. While also having everything Georgetown and Glover Park has to offer just a short walk away.",Active,71 days,Single Family Residential,$475/month,1993,BURLEITH,"5,900 Sq. Ft.",DCDC2015276,"$3,849,900",$576,"$3,752,192",Colonial,38.9172498,-77.0795829,Katie Scire,Washington Redfin Agent,https://www.redfin.com/DC/Washington/4115-Parkglen-Ct-NW-20007/home/9937401,Hyde-Addison Elementary School At Meyer,6,352
"3040 O St NW,","Washington, DC 20007","$2,595,000",4,3.5,"4,027","Beautifully maintained and carefully restored/renovated, this 5BD/3.5BA Victorian townhouse boasts elegant spaces for entertaining and spacious bedrooms throughout. Main Level features gracious front Living Room with fireplace, formal Dining Room, Eat-in Chef’s Kitchen with marble countertops and Breakfast Area, Sun Room, and Powder Room. Expansive Owner Suite includes large walk-in Closet and lavish en-suite Full Bath. Spacious and fully lit Lower Level with Family Room, Laundry Room, Exercise Room, Full Bath, and lots of storage space. Complete with brick laid patio / 2-car parking with access to rear alleyway.",Active,72 days,Townhouse,,1900,GEORGETOWN,"2,100 Sq. Ft.",DCDC2015052,"$2,595,000",$644,"$2,526,027",Victorian,38.9082438,-77.0608312,Katie Scire,Washington Redfin Agent,https://www.redfin.com/DC/Washington/3040-O-St-NW-20007/home/9927168,Hyde-Addison Elementary School At Meyer,6,352
"2500 Q St NW #119,","Washington, DC 20007","$387,000",1,1,730,"NEW PRICE! Charming high-end 1BR/1BA contemporary condo in Georgetown! An open style design fills the home with natural sunlight, enhancing the renovated kitchen, which features a gas Viking range, stainless steel appliances, custom cabinets and limestone countertops. Walnut hardwood floors throughout the living area which is large enough to allow for a dining room table or work-from-home office. Entertain your guests on the private slate patio, a rare feature within a city condo! A large bedroom features a walk-in Elfa system closet. Freshly painted! Monthly condo fee includes all utilities (not cable/internet). Parking available for rent in the building's garage. Georgetown Gateway is a full-service building and features a 24-hr Front Desk, rooftop, fitness room, bike storage and more!",Active,72 days,Condo,$835/month,1942,GEORGETOWN,,DCDC2013470,"$387,000",$530,,Contemporary,38.9103711,-77.0520839,Tiernan Dickens,Washington Redfin Agent,https://www.redfin.com/DC/Washington/2500-Q-St-NW-20007/unit-119/home/9928782,Hyde-Addison Elementary School At Meyer,6,352
"4004 Edmunds St NW #4,","Washington, DC 20007","$730,000",2,2,864,"Welcome to North View Condominium at Glover Park. .. .a boutique condo that's move-in ready!Gorgeous 2BR/2BA with assigned parking included * Surrounded by green space and trees * Open floor plan with high ceilings and luxury finishes including Brazilian teak hardwood floors, recessed lighting, Jacuzzi tub, Viking appliances, silestone counters * Custom closets and window treatments * Brand new tankless water heater * Balcony off primary bedroom * Washer/dryer in unit * Service entrance off kitchen with access to parking * Low condo fee * Freshly painted * Woodley Park-Zoo Metro less than two miles * Close to shopping, restaurants and pubs *",Active,73 days,Condo,$305/month,2013,GLOVER PARK,,DCDC2014524,"$730,000",$845,"$721,355",Contemporary,38.9244919,-77.079403,Tiernan Dickens,Washington Redfin Agent,https://www.redfin.com/DC/Washington/4004-Edmunds-St-NW-20007/unit-4/home/45114027,Stoddert Elementary School,9,463
"2500 Q St NW #117,","Washington, DC 20007","$345,000",—,1,542,"Lovely condo with a patio and spectacular views right in the heart of Georgetown. Lots of light and big windows, parquet floors, open kitchen with granite counter tops, built-in microwave, cooktop, dishwasher and separate freezer. The living area is sunny and looks out onto the garden. The bathroom has been updated. Custom closets are efficiently designed. Gateway Georgetown is a gracious pre-war building which is written up in Best Addresses. It is a full service building including a lovely roof deck with panoramic views. There is a gym, storage area and a 24 hour deck. Garage parking is included with this condo. Note furniture is negotiable.",Active,70 days,Condo,$652/month,1942,GEORGETOWN,,DCDC2015612,"$345,000",$637,"$340,344",,38.9103711,-77.0520839,Tiernan Dickens,Washington Redfin Agent,https://www.redfin.com/DC/Washington/2500-Q-St-NW-20007/unit-117/home/9928758,Hyde-Addison Elementary School At Meyer,6,352
"3317 Q St NW,","Washington, DC 20007","$3,795,000",4,4.5,"3,435","This extraordinary semi-detached home in Georgetown's West Village has been gut renovated and beautifully reimagined with a modern aesthetic. Soaring ceilings and abundant natural light from three sides enhance the property's open layout, ideal for large-scale entertaining. Each of the home's four finished levels have been outfitted to the highest grade, featuring heated white oak floors, unlacquered brass hardware, substantial crown moldings, gourmet kitchen appliances and premium Waterworks bathroom fixtures. The sweeping main level affords two fireplaces with impressive surrounds, custom built-ins, a luxury Arteriors Home dining room chandelier and rear patio access. The striking chef's kitchen provides Wolf and Subzero appliances, a book-matched white marble backsplash and an oversized island with snow white marble countertops and a cast iron sink. Upstairs, the expansive primary suite boasts a sitting room, custom walnut walk-in closet, and a spa-like bathroom with heated floors, soaking tub, marble shower and dual vanity. Additional features include a private rooftop deck, three skylights and Washington Monument views. State-of-the-art systems for lighting, audio, security and automation can be adjusted from dedicated interfaces or wireless devices. The private, lushly landscaped backyard and limestone patio extends entertaining space in fair weather. Situated directly across the street is Volta Park, which hosts a weekly Farmers Market, tennis courts and community pool. 3317 Q Street NW is located one block to Wisconsin Avenue and the heart of Georgetown, home to many esteemed shopping and dining venues. Property is by AHIMSA Development LLC.",Active,78 days,Townhouse,,1900,GEORGETOWN,"3,000 Sq. Ft.",DCDC2013976,"$3,795,000","$1,105",,Contemporary,38.9109567,-77.0667673,Katie Scire,Washington Redfin Agent,https://www.redfin.com/DC/Washington/3317-Q-St-NW-20007/home/9930532,Hyde-Addison Elementary School At Meyer,6,352
"2818 38th St NW,","Washington, DC 20007","$1,780,000",4,2.5,"2,901","This home is a tremendous value, and just got way better! Significant price improvement on hard to find detached Observatory Circle home. Bright and sunny fully detached home with 2 car garage parking. This recently renovated Tudor has been meticulously maintained with 4+ bedrooms, 2 1/2 baths on 4 levels with walk out lower level to backyard. 1st floor entry foyer, living room with newly lined wood burning fireplace, high ceilings, large dining room, sun room and kitchen. Granite and stainless kitchen, 5 burner gas range, Advantium oven, with glass cabinets and under counter lighting. There is a large deck off sun room and kitchen that steps down to pool level. 2nd level features large master bedroom, with a walk in closet, outstanding marble bath and shower plus 2 additional bedrooms and a white marble hall bath. The 2nd upper level has 2 windows and a closet and is a perfect home office or can be used as a guest room. Attic storage. The lower level with a gas log fireplace, wet bar, beverage center, stainless sink and half bath is at grade with windows and natural light on 2 sides. Walk out to pool level. There is a large laundry room and storage. Wonderful front yard, fully fenced backyard with professionally designed and maintained landscape, 45 foot lap pool with spa and flagstone patio and surround. Do not miss out on this home that has it all !",Active,78 days,Single Family Residential,,1932,OBSERVATORY CIRCLE,"3,900 Sq. Ft.",DCDC2014436,"$1,780,000",$614,,Tudor,38.9269916,-77.0748615,Katie Scire,Washington Redfin Agent,https://www.redfin.com/DC/Washington/2818-38th-St-NW-20007/home/9965518,Stoddert Elementary School,9,463
"2337 King Pl NW,","Washington, DC 20007","$3,499,900",6,7.5,"6,260","Spectacular new home on coveted, low traffic street with fabulous floorplan. This luxurious home is bright and generous with exciting spaces. Enter the foyer of this stylish, transitional home with carefully crafted site-lines through the formal living and dining areas to the treetop views to the northwest. Soar like an eagle from the spectacular, work from home, office with views of landscaped front garden with heritage tree from grand windows. Designer powder room just off foyer or just past the open stairway and elevator to the dream kitchen with white and grey cabinetry, beautiful white and gold quartz countertops, top-line appliances, antique gold fixtures and large island with mitred countertop. Nothing is missing from this true entertainers kitchen, pot filler, walk in pantry, wet bar and wine fridge. The kitchen is open to the breakfast and family rooms with coffered ceilings, gas fireplace, huge windows and easy access to the patio, grilling and rear garden. Second-level primary suite including designer millwork and sitting area, private terrace, two walk-in closets, both with full custom cabinetry with quartz topped dressing desks. En-suite bath with double vanity plus a water closet vanity, separate tub and shower. Three additional bedrooms with en suite baths, generous laundry room, and glorious front balcony. Third level has a huge flexible space for recreation, gaming, yoga then relax in the full bath with steam shower. Lower level has a second kitchen, additional living room and two more bedrooms with two full baths, perfect for in-laws and guests. Plenty of closets, storage, and a wine room. Fenced yard, firepit and excellent landscaping make this home move-in ready! Conveniently located close to all of the shops, dining and more on MacArthur Blvd, Georgetown, Capital Crescent trail and airports.",Active,79 days,Single Family Residential,,2021,BERKLEY,"6,750 Sq. Ft.",DCDC518724,"$3,499,900",$559,"$3,454,653",Craftsman,38.9214287,-77.0952261,Katie Scire,Washington Redfin Agent,https://www.redfin.com/DC/Washington/2337-King-Pl-NW-20007/home/176404412,Key Elementary School,9,399
"3150 South St NW Unit 3F,","Washington, DC 20007","$6,500,000",3,4.5,"3,890","Featured in Architectural Digest, this dazzling condominium captivates the eye and soothes the soul. Artfully crafting a timeless composition with a dash of deco, Solis Betancourt & Sherrill transformed this Ritz-Carlton residence into a sumptuous showcase for elegant living. An extraordinary attention to detail is apparent, from rare materials and concealed cabinetry to silent windows and discreet mechanicals. Providing panoramic views of the Potomac River, generous public and private areas, along with The Ritz-Carlton’s unsurpassed services, and a vibrant Georgetown location, this one-of-a-kind property defines exceptional luxury.",Active,81 days,Condo,"$6,906/month",2003,GEORGETOWN,,DCDC2013522,"$6,500,000","$1,671",,Transitional,38.9033254,-77.0620965,Katie Scire,Washington Redfin Agent,https://www.redfin.com/DC/Washington/3150-South-St-NW-20007/unit-3F/home/10190136,Hyde-Addison Elementary School At Meyer,6,352
"1644 Avon Pl NW,","Washington, DC 20007","$10,000,000",6,7,"5,520","This spectacular fully detached brick residence is on an impressive . 362 acre lot, ideally located on one of the quietest blocks in Georgetown’s desirable East Village. The house is a rarity among Georgetown’s primarily rowhouse-lined streets, perfectly situated on a prominent corner lot consisting of three separate parcels. The expansive flat lots are extremely private, concealed behind mature shrubbery and fencing. The house lives horizontally, providing generously-proportioned formal entertaining rooms, while suitably maintaining comfortable family living spaces. An abundance of natural sunlight illuminates the entire residence from large windows on four sides throughout. The gracious entry foyer provides seamless transition to numerous rooms on the main level. An elegant living room with a wood-burning fireplace opens to the lovely formal dining room. The well-appointed gourmet kitchen has high-end appliances, a built-in desk, and a large center island with breakfast bar seating. It opens to both the windowed breakfast room and the exceptional family room, which has a built-in media cabinet and four separate windowed French doors to the rear terrace and yard. There is also a light-filled den and the added convenience of a mudroom with a powder room with two separate pantry closets. The second level is expansive and offers four bedrooms, each with their own private en-suite bathrooms. The remarkable primary suite has a walk-in dressing room and a marble bathroom with dual vanities and a frameless glass shower. All other bedrooms on this floor are spacious and provide wonderful closet space. The third level loft/bedroom is generous and has a full bathroom and abundant storage. On the lower level of the house, there is a notable media/recreation room with a projector and built-ins. There is also a sixth bedroom, sixth full bathroom, laundry room, service bathroom, and excellent storage space, including a concrete enclosed vault storage room and an oversized walk-in closet. This level also provides in-house access to the two car-garage. An additional fully detached one-car garage is also found on the property. The impressive exterior grounds are remarkably unique for a residence in Georgetown. Private flat lawns on both sides of the property provide immense greenery. The rear terrace, which is partially covered, is accessed via the family room on the main level. Stairs from the hardscape lead to the northern lawn, which is fully surrounded by mature trees and professional landscaping. This expansive pool-sized yard is unparalleled in Georgetown and an additional flat yard on the southern side of the house completes this spectacular offering.",Active,82 days,Single Family Residential,,1948,GEORGETOWN,0.36 Acres,DCDC2013488,"$10,000,000","$1,812",,Traditional,38.9119109,-77.0613259,Katie Scire,Washington Redfin Agent,https://www.redfin.com/DC/Washington/1644-Avon-Pl-NW-20007/home/9931135,Hyde-Addison Elementary School At Meyer,6,352
"4100 W St NW #312,","Washington, DC 20007","$375,000",2,1,969,"Light-Filled 2BR, 1FB End Unit w/ 2020 Renovated Kitchen & Bath. , plus Assigned Parking w/ Secure Entry and Assigned Storage Unit. The Stunning Kitchen boasts Trendy Fabuwood Cabinetry (Primo Collection) w/ Matching Panels for DW and Frig, 5-Burner Kitchen Aid Gas Oven/Range & DW. Zephr Overhead Exhaust Vents to Outside, Quartz counters w/ Subway Tiled Backsplash and Slate-style Tiled Floor. Bath Fully Renovated by Owners in 2020 w/ Tiled Surround w/ Decorative Accent and12x24 Tiled Floor. Sparkling Parquet Flooring Refinished in 2020. Condo Fee covers ALL Utilities, Parking, , Window & Convection Maintenance. Lovely Roof Deck overlooks Wooded Parkland. , Located in a Quiet, Wooded/Serene Setting yet a short walk from all that popular Glover Park Offers. Well-Maintained No-Pet Building w/ Cleaning Crew and Accessible On-Site Building Manager.",Active,84 days,Condo,$825/month,1950,GLOVER PARK,,DCDC2007986,"$375,000",$387,"$369,835",Traditional,38.9192397,-77.0817637,Tiernan Dickens,Washington Redfin Agent,https://www.redfin.com/DC/Washington/4100-W-St-NW-20007/unit-312/home/9936770,Stoddert Elementary School,9,463
"1666 33rd St NW,","Washington, DC 20007","$1,575,000",3,1.5,"1,468","2 story building in the Heart of Georgetown  Great location on the corner of Wisconsin and Reservoir Rd. Visibility from Wisconsin Ave. , 33rd Street and Reservoir Rd.   Walking distance to amenities  Private backyard patio Zoned MU-4 can be either residential or commercial.",Active,103 days,Townhouse,,1926,GEORGETOWN,"1,273 Sq. Ft.",DCDC2010224,"$1,575,000","$1,073","$1,538,099",Traditional,38.91248,-77.0663064,Katie Scire,Washington Redfin Agent,https://www.redfin.com/DC/Washington/1666-33rd-St-NW-20007/home/51589421,Hyde-Addison Elementary School At Meyer,6,352
"3901 Tunlaw Rd NW #302,","Washington, DC 20007","$274,999",1,1,809,"NEW PRICE TO SALE- Welcome to 3901 Tunlaw Rd NW Unit 302 also known as The Winchester Fulton Condominium. This cozy 1 bed 1 bath is perfect for buyers wanting a true turn-key home minutes from parks, shops, and dining. The home features an open floor plan, updated floors, marble countertops, stainless steel appliances, renovated bathroom, freshly painted, new top of the line window units, plus more The building features rooftop patio which offers stunning views of parkland, remodeled entrance, laundry room, bike storage, ample street parking, and best of all pet-friendly. Don't miss out on an amazing opportunity to own this spectacular unit. * * Furniture is optional * *",Active,86 days,Condo,$520/month,1952,OBSERVATORY CIRCLE,,DCDC2011148,"$274,999",$340,,Colonial,38.9259663,-77.0781681,Tiernan Dickens,Washington Redfin Agent,https://www.redfin.com/DC/Washington/3901-Tunlaw-Rd-NW-20007/unit-302/home/9964981,Stoddert Elementary School,9,463
"1666 33rd St NW,","Washington, DC 20007","$1,575,000",3,1.5,"1,468","2 story building in the Heart of Georgetown  Great location on the corner of Wisconsin and Reservoir Rd. Visibility from Wisconsin Ave. , 33rd Street and Reservoir Rd.   Walking distance to amenities  Private backyard patio Zoned MU-4 can be either residential or commercial.",Active,103 days,Townhouse,,1926,GEORGETOWN,"1,273 Sq. Ft.",DCDC2010224,"$1,575,000","$1,073","$1,538,099",Traditional,38.91248,-77.0663064,Katie Scire,Washington Redfin Agent,https://www.redfin.com/DC/Washington/1666-33rd-St-NW-20007/home/51589421,Hyde-Addison Elementary School At Meyer,6,352
"2709 N St NW #101,","Washington, DC 20007","$1,995,000",3,2.5,"1,978","Rarely available and meticulously renovated 3BR, 2.5 BA condo in the highly sought East Village of Georgetown. This contemporary and open concept condo has 3 levels with wide-plank flooring, towering ceilings, oversized casement windows, Carrera marble counters, and Duravit and Kohler fixtures. The main level includes an expansive living/ dining area, an eat-in kitchen with high end appliances and Carrera marble counters and a powder room. The second floor has a gracious primary suite with an oversized arched window, a marble shower and soaking tub, two additional bedrooms, and a full bath. The lower level has a large family room and storage.",Active,88 days,Condo,$448/month,1909,GEORGETOWN,,DCDC2011344,"$1,995,000","$1,009","$1,920,554",Traditional,38.9071348,-77.0562627,Katie Scire,Washington Redfin Agent,https://www.redfin.com/DC/Washington/2709-N-St-NW-20007/unit-101/home/145428607,Hyde-Addison Elementary School At Meyer,6,352
"1236 Eton Ct NW Unit T19,","Washington, DC 20007","$799,950",2,2,"1,200","Rare opportunity in the heart of Georgetown to own a 2 bedroom townhouse condo w/ private gate access from both M St. and Prospect St. You are steps from M St, Key Bridge and Wisconsin Ave. This unique residential property also offers mixed use so you could have a home based business with door signage! The low condo fee includes water and other conveniences. Recently remodeled are the granite and stainless kitchen (with washer & dryer), HVAC, and 2 full bathrooms. Nice hardwood flooring on main level with living room wood burn fireplace and formal dining room. Also, the basement offers wonderful storage covering the full length of the house. This well located Georgetown residence is priced to sell.",Active,90 days,Townhouse,$532/month,1980,GEORGETOWN,,DCDC2012038,"$799,950",$667,"$781,110",Colonial,38.9057013,-77.065583,Tiernan Dickens,Washington Redfin Agent,https://www.redfin.com/DC/Washington/1236-Eton-Ct-NW-20007/unit-T19/home/9925160,Hyde-Addison Elementary School At Meyer,6,352
"4606 W St NW,","Washington, DC 20007","$3,400,000",7,6,"5,156","Price adjustment at this exquisite contemporary home which will wow you from the moment you arrive. With the help of architectural firm Manion & Associates, along with ARTA Construction, the renovation was completed in 2012, creating this modern masterpiece with plenty of light, windows, and a focus on symmetry. The gourmet kitchen features Miele appliances, Cambria quartz countertops and fabulous views. The Nano wall of windows from the kitchen and dining area opens to create a continuous space for indoor and outdoor living, including a built-in grill, gas fireplace and fountain. The 5000+ square foot home features seven bedrooms and six full baths, including a separate apartment. The home was created to ensure maximum efficiency in every room, from the linen ‘closets’ outside of the bedrooms, to the custom closets throughout. The fourth bedroom upstairs, currently used as an office and family room, has another lovely patio for more outdoor space. In addition to being meticulously maintained, the owners have spared no expense to fully wire the home with the latest technology, allowing control of music, security, temperature and surveillance through smart phones. The 2 car garage is oversized, and leads into the mud room for maximum efficiency. Situated between Foxhall Road and MacArthur Boulevard in Berkley, the home is across from park land, and has easy access to Georgetown, downtown DC, VA and MD. Just up the street is the Sunday farmer’s market, Black Salt & Black Coffee, the library and more. Enjoy the Palisades 4th of July Parade down the street, and all that the neighborhood has to offer.",Active,94 days,Single Family Residential,,1954,BERKLEY,"7,357 Sq. Ft.",DCDC2001320,"$3,400,000",$659,"$3,293,190",Colonial,38.9189921,-77.0929816,Katie Scire,Washington Redfin Agent,https://www.redfin.com/DC/Washington/4606-W-St-NW-20007/home/55188029,Key Elementary School,9,399
"2801 New Mexico Ave NW #902,","Washington, DC 20007","$450,000",1,1,724,"Well laid-out condo on the 9th floor of the highly sough after iconic building The Colonnade, midway between Georgetown and American University. Large and spacious living room features marble-like tile, high ceilings, and large windows leading to open views from the large balcony, great for indoor/outdoor entertainment. Fix your favorite gourmet meals in the open kitchen with well-organized appliances against a high-end shimmering backsplash. Walk-in closet and large luxury double-vanity bathroom will stun you. The unit comes with washer & dryer, and extra storage. The Colonnade has a 24-hour front desk and swimming pool. Exercise room, cleaners, 24/7 front desk, sauna, etc. All utilities are included in the association fee.",Active,98 days,Condo,$920/month,1966,OBSERVATORY CIRCLE,,DCDC2010882,"$450,000",$622,"$440,399",Traditional,38.9267165,-77.0801,Tiernan Dickens,Washington Redfin Agent,https://www.redfin.com/DC/Washington/2801-New-Mexico-Ave-NW-20007/unit-902/home/9964436,Stoddert Elementary School,9,463
"4866 Macarthur Blvd NW #4,","Washington, DC 20007","$295,000",1,1,634,"PRICE PERFECTED! Location! Location! Location! Don't miss this unique opportunity to own a one-bedroom plus a den unit in this sought after building. The kitchen includes stainless steel appliances, granite countertops, gas range, breakfast bar, and is open to the dining and living area. One bedroom plus a den which can be an office, craft room or guest room. A perfect location to enjoy all that DC offers, including shopping, entertainment, and easy access to Metro.",Active,102 days,Condo,$479/month,1940,PALISADES,,DCDC2009946,"$295,000",$465,"$289,014",Contemporary,38.9175945,-77.0973426,Tiernan Dickens,Washington Redfin Agent,https://www.redfin.com/DC/Washington/4866-MacArthur-Blvd-NW-20007/unit-4/home/9940803,Key Elementary School,9,399
"4595 Macarthur Blvd NW #1,","Washington, DC 20007","$289,900",1,1,600,This condominium features recently refinished hardwood floors! It has one bedroom and one bathroom. There is a washer/dryer in unit. It is on the first floor so there are no stairs. Lots of bright sunlight and just across the street from the Reservoir and the Center for Urban Ecology. There are plenty of recreation options available. Tons of dining/shopping nearby. Walk to Georgetown or use frequent Metrobus service to all the city has to offer.,Active,106 days,Condo,$249/month,1954,PALISADES,,DCDC2009272,"$289,900",$483,,Traditional,38.9108128,-77.0888149,Tiernan Dickens,Washington Redfin Agent,https://www.redfin.com/DC/Washington/4595-MacArthur-Blvd-NW-20007/unit-1/home/12531196,Key Elementary School,9,399
"3900 Tunlaw Rd NW #604,","Washington, DC 20007","$329,900",2,1,"1,100","Price reduced! Amazing value for this spacious and charming top floor 2 bedroom 1 bath unit in coveted Glover Park. Open kitchen with breakfast bar. Huge living room with separate dining area. Sun-lit with 2 exposures and many large windows. Plenty of closet space. Wood floors throughout the living area. Parking space included! Building amenities feature: fitness room, extra storage space, common laundry, and a roof deck with pretty views over Glover Park. All at a fantastic location - walk to numerous parks, trails, playgrounds, popular restaurants, shops, Guy Mason Rec Center, Georgetown Safeway, Trader Joe's and Whole Foods returning soon! Situated between Georgetown and American University. Total Monthly - $1,386.15 includes: Maintenance Fee (comparable to condo fee) - $874.16/month (includes water, gas, electric, heat/cool, master insurance) + $128.80 for property taxes (lower than condo property taxes) + $383.19 for the underlying mortgage. Purchase price includes blanket mortgage balance of $29k. Buyer pays/finances the difference = $300k. Co-op benefits - no owner or lender's title insurance needed and much lower property taxes than similarly valued condo.",Active,113 days,Co-op,$874/month,1959,GLOVER PARK,,DCDC2008540,"$329,900",$300,"$323,423",,38.9253096,-77.0779086,Tiernan Dickens,Washington Redfin Agent,https://www.redfin.com/DC/Washington/3900-Tunlaw-Rd-NW-20007/unit-604/home/55663428,Stoddert Elementary School,9,463
"4000 Tunlaw Rd NW Unit 112A,","Washington, DC 20007","$295,000",1,1,720,"Spacious, sunny and updated 1-bedroom/1-bath condo in Glover Park. Beautiful updates create a welcoming home, ready for its next owner. Mullican Ridgecrest Hickory Natural hardwood floors gleam in the natural light which floods the unit from full southern exposure windows. The kitchen offers gas cooking, plenty of storage and it features Polarstone La Pedrera quartz countertops and Gruppo Majorca Italian ceramic tiles. Homebuyers will delight in the 3 large closets, a new storage vanity and a full-size (deeded) storage unit. And get ready for those warmer months b/c you will want to spend every evening outside enjoying the 14x8 private patio. Parking included! Building offers all the modern conveniences anyone needs! Renovated public spaces including main and secondary lobbies offer free WiFi. Furnished roof deck with sweeping DC views. Outdoor pool opens in just a few months! 24-hr fitness room, bike room, 24-hour concierge, on-site manager, convenience store and dry cleaner. All utilities (except cable) included in the condo fee. Cats allowed. Close to the shops, bars and restaurants of Glover Park, Georgetown and Cathedral Heights.",Active,109 days,Condo,$753/month,1960,GLOVER PARK,,DCDC2009212,"$295,000",$410,"$288,955",Contemporary,38.9252674,-77.0804147,Tiernan Dickens,Washington Redfin Agent,https://www.redfin.com/DC/Washington/4000-Tunlaw-Rd-NW-20007/unit-112A/home/9959234,Stoddert Elementary School,9,463
"2720 Wisconsin Ave NW #805,","Washington, DC 20007","$259,900",1,1,725,"See Price Improvement! Enjoy the spectacular view from this from this special top floor corner apartment! An Oasis in the heart of Observatory Circle/Glover Park--2720 Wisconsin Ave. , offers the very best of city living in a well maintained building with a full-time building manager onsite. Unit 805 is bathed in light with the very best views of the city, an ever-changing nature canvas and truly breathtaking sunsets. The impressive Roof Terrace is one short flight up. This spacious unit exudes charm with convenient built-in shelving, an updated kitchen with quartz counters, a vintage bathroom and beautiful parquet floors throughout. Unit 805 has an open floor plan that gives you options and invites your personal touches! 2720 Wisconsin is walking distance to a dizzying array of amenities, including restaurants, food stores, specialty shops and nearby woodlands and trails. And right at home, you can enjoy the smaller ground level gardens in addition to the fabulous Roof Terrace. Competitively priced, this Cooperative residence offers the convenience of having all taxes, utilities, maintenance and insurance included in your monthly fee. Finally, the building has NO UNDERLYING MORTGAGE! What are you waiting for? Make 2720 Wisconsin Ave. , NW Unit 805 your treasured home in this vibrant welcoming Community.",Active,118 days,Co-op,$722/month,1940,OBSERVATORY CIRCLE,,DCDC2007510,"$259,900",$358,"$260,401",Traditional,38.925743,-77.073657,Tiernan Dickens,Washington Redfin Agent,https://www.redfin.com/DC/Washington/2720-Wisconsin-Ave-NW-20007/unit-805/home/143650757,Stoddert Elementary School,9,463
